"","bias","errors","noise_perc","paired_end","read_depth","read_length","stranded","Cufflinks","Express","RSEM","Kallisto","Sailfish","Salmon"
"56","True","True",10,"True",10,100,"True",0.92536,0.91176,0.92753,0.87929,0.87924,0.87749
"57","True","True",10,"True",10,50,"False",0.92664,0.90998,0.91405,0.86092,0.86119,0.85883
"58","True","True",10,"True",10,50,"True",0.93342,0.92243,0.92493,0.87463,0.87517,0.872
"59","True","True",10,"True",10,75,"False",0.92483,0.90987,0.91827,0.86765,0.86711,0.86479
"60","True","True",10,"True",10,75,"True",0.92035,0.9018,0.92056,0.86788,0.8677,0.86535
"61","True","True",10,"True",30,100,"False",0.93514,0.92754,0.93486,0.88838,0.88773,0.88571
"62","True","True",10,"True",30,100,"True",0.92622,0.92471,0.93111,0.87349,0.8732,0.87273
"63","True","True",10,"True",30,50,"False",0.92623,0.91476,0.9174,0.8653,0.86515,0.86288
"64","True","True",10,"True",30,50,"True",0.93273,0.92237,0.92436,0.87058,0.87053,0.86789
"65","True","True",10,"True",30,75,"False",0.93081,0.92373,0.92696,0.87791,0.87745,0.87605
"66","True","True",10,"True",30,75,"True",0.93192,0.92447,0.92778,0.87959,0.87894,0.87721
"67","True","True",10,"True",50,100,"False",0.92676,0.92411,0.92881,0.87508,0.87466,0.87365
"68","True","True",10,"True",50,100,"True",0.93076,0.92716,0.93339,0.87866,0.87833,0.87734
"69","True","True",10,"True",50,50,"False",0.93593,0.91813,0.91924,0.8677,0.86741,0.866
"70","True","True",10,"True",50,50,"True",0.9321,0.92131,0.92304,0.86938,0.86957,0.86751
"71","True","True",10,"True",50,75,"False",0.93594,0.92294,0.92674,0.87948,0.87876,0.87759
"72","True","True",10,"True",50,75,"True",0.92285,0.92184,0.92719,0.87715,0.87684,0.87615
