bias,errors,max-memory,noise_perc,paired_end,quant_method,read_depth,read_length,real-time,stranded,sys-time,user-time
True,True,3.798797607421875,0,False,Kallisto,50,75,2.0183675783878448,False,1.0216027160282422,2.35281901669987
True,True,3.826160430908203,10,False,Kallisto,50,75,2.4334658013722907,False,1.5927317663939622,3.0810230864513337
True,True,3.797832489013672,0,False,Kallisto,50,100,1.959375336575843,False,1.0056094453602804,2.286658524615686
True,True,3.812042236328125,10,False,Kallisto,50,100,2.3881545077688817,False,1.5571461423183628,3.0768770023783363
True,True,4.1950111389160165,0,False,Express,50,50,4.068013594559639,False,3.518504727472988,4.539080617440179
True,True,4.186317443847656,10,False,Express,50,50,4.504147365962543,False,3.9883096341807254,5.0047310942450665
True,True,4.1922340393066415,0,False,Express,50,75,3.9474018593849434,False,3.4782821632924388,4.432413166228951
True,True,4.185600280761719,10,False,Express,50,75,4.351254259817243,False,3.867353153774408,4.902327348102673
True,True,4.193244934082031,0,False,Express,50,100,3.8582062377489232,False,3.478940030162018,4.3802845227225164
True,True,4.1946067810058585,10,False,Express,50,100,4.257184253687728,False,3.8196939386365734,4.844006777116345
True,True,3.23394775390625,0,False,Sailfish,50,50,2.051731196059849,False,1.2193225084193366,2.884024614587862
True,True,3.328697204589844,10,False,Sailfish,50,50,2.7170960558366,False,1.7437448785924612,3.6001765036152302
True,True,3.21612548828125,0,False,Sailfish,50,75,1.9736357734174077,False,1.2271150825891253,2.7856714405463947
True,True,3.28985595703125,10,False,Sailfish,50,75,2.8272852496247385,False,1.7907072873276797,3.7127431153931276
True,True,3.2145309448242188,0,False,Sailfish,50,100,1.9306434410421645,False,1.2407987711173312,2.7265642161622448
True,True,3.251323699951172,10,False,Sailfish,50,100,2.8770083221403246,False,1.7692295817365935,3.764910298886965
True,True,28.986011505126953,0,False,Cufflinks,50,50,3.796297434255971,True,2.7908408742147555,4.5487325410474435
True,True,29.00830841064453,10,False,Cufflinks,50,50,4.0319232524858215,True,3.010075117125143,4.700024319712684
True,True,28.992176055908203,0,False,Cufflinks,50,75,3.7736416560210575,True,2.7368186384737783,4.5173278822943725
True,True,28.979591369628906,10,False,Cufflinks,50,75,3.874885193675828,True,2.8095866467912964,4.596493842209269
